,District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature
7792,2,3,48,25,23,6.5,700,25
7793,2,3,45,25,22,6.5,700,25
7794,2,3,41,25,20,6.5,700,25
7795,2,3,47,25,20,6.5,700,25
7796,2,3,50,20,20,6.0,600,20
7797,2,3,46,20,20,6.0,600,20
7798,2,3,47,25,20,6.5,700,25
7799,2,3,49,25,20,6.5,700,25
7800,2,3,41,25,23,6.5,700,25
7801,2,3,46,25,25,6.5,700,25
7802,2,3,40,20,20,6.015902340742582,603,20
7803,2,3,50,22,20,6.274357654603705,654,22
7804,2,3,50,22,22,6.267211751866261,653,22
7805,2,3,48,25,25,6.5,700,25
7806,2,3,48,25,20,6.5,700,25
7807,2,3,50,20,20,6.0,600,20
7808,2,3,43,25,20,6.5,700,25
7809,2,3,43,25,21,6.5,700,25
7810,2,3,49,20,24,6.0,600,20
7811,2,3,44,25,20,6.5,700,25
7812,2,3,46,20,21,6.0,600,20
7813,2,3,44,25,22,6.5,700,25
7814,2,3,40,20,24,6.0,600,20
7815,2,3,41,25,25,6.5,700,25
7816,2,3,40,20,20,6.001297512191823,600,20
7817,2,3,44,25,20,6.5,700,25
7818,2,3,45,25,20,6.5,700,25
7819,2,3,40,22,25,6.298639041127715,659,22
7820,2,3,49,25,25,6.5,700,25
7821,2,3,40,22,22,6.268295322993667,653,22
7822,2,3,40,24,24,6.462020879553717,692,24
7823,2,3,40,20,21,6.0,600,20
7824,2,3,48,25,21,6.5,700,25
7825,2,3,45,25,22,6.5,700,25
7826,2,3,40,23,23,6.360258030695732,672,23
7827,2,3,50,25,20,6.5,700,25
7828,2,3,40,20,24,6.073869545953113,614,20
7829,2,3,48,20,25,6.0,600,20
7830,2,3,50,23,25,6.343582752701666,668,23
7831,2,3,40,24,25,6.422220336316815,684,24
7832,2,3,50,25,23,6.5,700,25
7833,2,3,40,20,20,6.015236076366797,603,20
7834,2,3,41,20,20,6.0,600,20
7835,2,3,40,21,25,6.177073335396563,635,21
7836,2,3,41,25,20,6.5,700,25
7837,2,3,40,25,24,6.5,700,25
7838,2,3,42,20,21,6.0,600,20
7839,2,3,50,20,20,6.091141939237979,618,20
7840,2,3,50,22,22,6.281982546009418,656,22
7841,2,3,41,20,24,6.0,600,20
7842,2,3,49,25,20,6.5,700,25
7843,2,3,45,20,20,6.0,600,20
7844,2,3,47,25,25,6.5,700,25
7845,2,3,40,20,21,6.0,600,20
7846,2,3,45,25,22,6.5,700,25
7847,2,3,46,20,25,6.0,600,20
7848,2,3,50,23,25,6.324411420145788,664,23
7849,2,3,45,20,22,6.0,600,20
7850,2,3,40,25,22,6.5,700,25
7851,2,3,50,23,20,6.368411237697456,673,23
7852,2,3,44,20,22,6.0,600,20
7853,2,3,42,25,20,6.5,700,25
7854,2,3,45,20,22,6.0,600,20
7855,2,3,40,21,25,6.189386312975644,637,21
7856,2,3,50,25,23,6.5,700,25
7857,2,3,50,24,24,6.449823698572506,689,24
7858,2,3,40,23,20,6.303777611146787,660,23
7859,2,3,47,25,23,6.5,700,25
7860,2,3,44,20,25,6.0,600,20
7861,2,3,43,25,25,6.5,700,25
7862,2,3,50,24,24,6.466845911879937,693,24
7863,2,3,50,25,20,6.5,700,25
7864,2,3,50,21,21,6.112666398856264,622,21
7865,2,3,50,25,23,6.5,700,25
7866,2,3,45,25,22,6.5,700,25
7867,2,3,48,25,20,6.5,700,25
7868,2,3,49,25,20,6.5,700,25
7869,2,3,50,25,24,6.5,700,25
7870,2,3,49,25,20,6.5,700,25
7871,2,3,49,25,25,6.5,700,25
7872,2,3,40,25,20,6.5,700,25
7873,2,3,49,25,25,6.5,700,25
7874,2,3,41,25,25,6.5,700,25
7875,2,3,50,24,25,6.498627767384197,699,24
7876,2,3,48,25,24,6.5,700,25
7877,2,3,45,25,22,6.5,700,25
7878,2,3,49,25,25,6.5,700,25
7879,2,3,40,20,20,6.0,600,20
7880,2,3,44,25,24,6.5,700,25
7881,2,3,45,20,20,6.0,600,20
7882,2,3,42,25,25,6.5,700,25
7883,2,3,40,25,24,6.5,700,25
7884,2,3,42,20,20,6.0,600,20
7885,2,3,44,25,20,6.5,700,25
7886,2,3,42,25,22,6.5,700,25
7887,2,3,50,25,20,6.5,700,25
7888,2,3,42,20,23,6.0,600,20
7889,2,3,40,25,25,6.5,700,25
7890,2,3,40,23,23,6.355476239418374,671,23
7891,2,3,41,25,20,6.5,700,25
7892,2,3,47,20,23,6.0,600,20
7893,2,3,47,25,22,6.5,700,25
7894,2,3,46,25,25,6.5,700,25
7895,2,3,43,25,23,6.5,700,25
7896,2,3,49,20,20,6.0,600,20
7897,2,3,44,20,25,6.0,600,20
7898,2,3,49,20,25,6.0,600,20
7899,2,3,45,25,23,6.5,700,25
7900,2,3,47,25,20,6.5,700,25
7901,2,3,43,20,20,6.0,600,20
7902,2,3,40,22,22,6.22713398610955,645,22
7903,2,3,50,20,22,6.0,600,20
7904,2,3,45,25,22,6.5,700,25
7905,2,3,45,25,23,6.5,700,25
7906,2,3,40,23,20,6.342285773939917,668,23
7907,2,3,40,20,20,6.043934055621328,608,20
7908,2,3,41,25,24,6.5,700,25
7909,2,3,44,25,24,6.5,700,25
7910,2,3,40,25,20,6.5,700,25
7911,2,3,45,25,22,6.5,700,25
7912,2,3,40,23,21,6.303050940527919,660,23
7913,2,3,42,25,25,6.5,700,25
7914,2,3,48,20,20,6.0,600,20
7915,2,3,50,25,24,6.5,700,25
7916,2,3,41,25,25,6.5,700,25
7917,2,3,42,25,22,6.5,700,25
7918,2,3,40,20,24,6.0,600,20
7919,2,3,45,25,24,6.5,700,25
7920,2,3,47,25,25,6.5,700,25
7921,2,3,50,20,23,6.0,600,20
7922,2,3,40,20,20,6.0,600,20
7923,2,3,41,25,25,6.5,700,25
7924,2,3,50,20,25,6.024047321982044,604,20
7925,2,3,50,25,21,6.5,700,25
7926,2,3,41,20,24,6.0,600,20
7927,2,3,47,20,20,6.0,600,20
7928,2,3,40,23,20,6.399768565459758,679,23
7929,2,3,40,24,25,6.412566338346399,682,24
7930,2,3,41,25,20,6.5,700,25
7931,2,3,47,20,20,6.0,600,20
7932,2,3,43,20,20,6.0,600,20
7933,2,3,40,24,25,6.453933065231258,690,24
7934,2,3,40,20,21,6.0,600,20
7935,2,3,42,25,22,6.5,700,25
7936,2,3,41,25,23,6.5,700,25
7937,2,3,40,25,22,6.5,700,25
7938,2,3,42,25,25,6.5,700,25
7939,2,3,45,25,20,6.5,700,25
7940,2,3,46,25,23,6.5,700,25
7941,2,3,42,25,22,6.5,700,25
7942,2,3,50,25,22,6.5,700,25
7943,2,3,42,25,22,6.5,700,25
7944,2,3,40,25,23,6.5,700,25
7945,2,3,43,25,21,6.5,700,25
7946,2,3,47,25,20,6.5,700,25
7947,2,3,49,25,20,6.5,700,25
7948,2,3,45,25,23,6.5,700,25
7949,2,3,45,20,22,6.0,600,20
7950,2,3,50,25,22,6.5,700,25
7951,2,3,46,20,20,6.0,600,20
7952,2,3,42,20,23,6.0,600,20
7953,2,3,50,25,23,6.5,700,25
7954,2,3,41,25,25,6.5,700,25
7955,2,3,45,25,20,6.5,700,25
7956,2,3,40,22,20,6.247711813201983,649,22
7957,2,3,48,25,25,6.5,700,25
7958,2,3,44,20,20,6.0,600,20
7959,2,3,50,20,20,6.0,600,20
7960,2,3,42,20,20,6.0,600,20
7961,2,3,42,25,20,6.5,700,25
7962,2,3,43,25,20,6.5,700,25
7963,2,3,40,25,24,6.5,700,25
7964,2,3,48,25,23,6.5,700,25
7965,2,3,40,23,25,6.3570320411118075,671,23
7966,2,3,45,25,22,6.5,700,25
7967,2,3,50,23,20,6.3773176459300585,675,23
7968,2,3,50,20,24,6.0,600,20
7969,2,3,45,20,25,6.0,600,20
7970,2,3,41,25,20,6.5,700,25
7971,2,3,42,25,20,6.5,700,25
7972,2,3,43,25,25,6.5,700,25
7973,2,3,44,20,22,6.0,600,20
7974,2,3,50,22,25,6.269930318556418,653,22
7975,2,3,50,20,22,6.0,600,20
7976,2,3,42,25,25,6.5,700,25
7977,2,3,48,25,21,6.5,700,25
7978,2,3,49,25,20,6.5,700,25
7979,2,3,45,25,22,6.5,700,25
7980,2,3,47,25,25,6.5,700,25
7981,2,3,47,25,25,6.5,700,25
7982,2,3,47,25,25,6.5,700,25
7983,2,3,45,25,24,6.5,700,25
7984,2,3,49,25,25,6.5,700,25
7985,2,3,43,25,23,6.5,700,25
7986,2,3,47,20,20,6.0,600,20
7987,2,3,45,20,25,6.0,600,20
7988,2,3,40,20,21,6.0,600,20
7989,2,3,43,20,23,6.0,600,20
7990,2,3,40,25,20,6.5,700,25
7991,2,3,48,25,25,6.5,700,25
7992,2,3,40,25,24,6.5,700,25
7993,2,3,47,25,23,6.5,700,25
7994,2,3,50,25,23,6.5,700,25
7995,2,3,42,25,20,6.5,700,25
7996,2,3,45,25,24,6.5,700,25
7997,2,3,40,24,20,6.459375261130373,691,24
7998,2,3,48,25,23,6.5,700,25
7999,2,3,40,20,24,6.0,600,20
8000,2,3,50,20,23,6.0,600,20
8001,2,3,41,25,21,6.5,700,25
8002,2,3,43,20,20,6.0,600,20
8003,2,3,50,20,20,6.0344607696836094,606,20
8004,2,3,49,20,25,6.0,600,20
8005,2,3,40,25,25,6.5,700,25
8006,2,3,49,25,25,6.5,700,25
8007,2,3,40,25,20,6.5,700,25
8008,2,3,44,25,20,6.5,700,25
8009,2,3,48,25,20,6.5,700,25
8010,2,3,50,25,20,6.5,700,25
8011,2,3,44,25,20,6.5,700,25
8012,2,3,40,25,24,6.5,700,25
8013,2,3,46,25,21,6.5,700,25
8014,2,3,50,25,23,6.5,700,25
8015,2,3,47,20,20,6.0,600,20
8016,2,3,50,23,25,6.30394719689713,660,23
8017,2,3,40,20,21,6.0,600,20
8018,2,3,50,23,23,6.372124825921644,674,23
8019,2,3,42,25,25,6.5,700,25
8020,2,3,41,25,20,6.5,700,25
8021,2,3,43,25,25,6.5,700,25
8022,2,3,49,25,20,6.5,700,25
8023,2,3,44,25,22,6.5,700,25
8024,2,3,40,24,25,6.431759070306478,686,24
8025,2,3,40,20,24,6.0,600,20
8026,2,3,40,22,25,6.232850061159406,646,22
8027,2,3,42,25,20,6.5,700,25
8028,2,3,40,25,24,6.5,700,25
8029,2,3,44,20,22,6.0,600,20
8030,2,3,49,25,25,6.5,700,25
8031,2,3,45,25,20,6.5,700,25
8032,2,3,47,25,23,6.5,700,25
8033,2,3,45,25,22,6.5,700,25
8034,2,3,50,20,20,6.082756658713987,616,20
8035,2,3,44,25,20,6.5,700,25
8036,2,3,40,21,23,6.155736585566379,631,21
8037,2,3,50,23,23,6.390247853773044,678,23
8038,2,3,40,21,23,6.138793586314709,627,21
8039,2,3,46,25,23,6.5,700,25
8040,2,3,41,25,23,6.5,700,25
8041,2,3,47,25,20,6.5,700,25
8042,2,3,44,25,20,6.5,700,25
8043,2,3,47,25,20,6.5,700,25
8044,2,3,50,22,22,6.278652684445024,655,22
8045,2,3,44,25,25,6.5,700,25
8046,2,3,40,20,22,6.0,600,20
8047,2,3,49,25,25,6.5,700,25
8048,2,3,47,20,21,6.0,600,20
8049,2,3,46,25,20,6.5,700,25
8050,2,3,46,20,21,6.0,600,20
8051,2,3,44,25,20,6.5,700,25
8052,2,3,40,20,21,6.0,600,20
8053,2,3,43,25,20,6.5,700,25
8054,2,3,44,25,22,6.5,700,25
8055,2,3,43,20,21,6.0,600,20
8056,2,3,46,20,25,6.0,600,20
8057,2,3,45,25,24,6.5,700,25
8058,2,3,40,25,22,6.5,700,25
8059,2,3,47,20,21,6.0,600,20
8060,2,3,41,25,20,6.5,700,25
8061,2,3,40,25,22,6.5,700,25
8062,2,3,45,20,25,6.0,600,20
8063,2,3,44,20,25,6.0,600,20
8064,2,3,47,25,20,6.5,700,25
8065,2,3,41,25,21,6.5,700,25
8066,2,3,49,25,24,6.5,700,25
8067,2,3,48,25,23,6.5,700,25
8068,2,3,40,20,20,6.037751681901945,607,20
8069,2,3,42,20,21,6.0,600,20
8070,2,3,43,25,25,6.5,700,25
8071,2,3,40,25,25,6.5,700,25
8072,2,3,50,22,20,6.263289233329647,652,22
8073,2,3,40,20,20,6.0,600,20
8074,2,3,40,25,20,6.5,700,25
8075,2,3,41,20,24,6.0,600,20
8076,2,3,45,25,20,6.5,700,25
8077,2,3,45,25,22,6.5,700,25
8078,2,3,44,20,22,6.0,600,20
8079,2,3,47,25,21,6.5,700,25
8080,2,3,44,25,20,6.5,700,25
8081,2,3,45,25,25,6.5,700,25
8082,2,3,44,25,20,6.5,700,25
8083,2,3,50,21,21,6.169635622948095,633,21
8084,2,3,42,25,22,6.5,700,25
8085,2,3,40,25,20,6.5,700,25
8086,2,3,40,22,20,6.278360792391683,655,22
8087,2,3,45,25,21,6.5,700,25
8088,2,3,40,25,20,6.5,700,25
8089,2,3,49,25,20,6.5,700,25
8090,2,3,48,25,20,6.5,700,25
8091,2,3,50,20,20,6.0,600,20
8092,2,3,50,24,24,6.481324659277437,696,24
8093,2,3,40,20,24,6.0,600,20
8094,2,3,50,25,24,6.5,700,25
8095,2,3,40,22,25,6.203196154136761,640,22
8096,2,3,46,25,23,6.5,700,25
8097,2,3,44,25,20,6.5,700,25
8098,2,3,48,25,20,6.5,700,25
8099,2,3,50,20,23,6.0,600,20
8100,2,3,50,24,24,6.424064047733442,684,24
8101,2,3,48,20,20,6.0,600,20
8102,2,3,40,20,20,6.0,600,20
8103,2,3,43,20,20,6.0,600,20
8104,2,3,47,20,21,6.0,600,20
8105,2,3,40,20,24,6.0,600,20
8106,2,3,46,25,23,6.5,700,25
8107,2,3,41,25,23,6.5,700,25
8108,2,3,40,24,20,6.41255366571133,682,24
8109,2,3,43,20,20,6.0,600,20
8110,2,3,50,20,20,6.0,600,20
8111,2,3,45,25,24,6.5,700,25
8112,2,3,46,25,23,6.5,700,25
8113,2,3,48,25,20,6.5,700,25
8114,2,3,40,21,25,6.1813789473329726,636,21
8115,2,3,49,25,24,6.5,700,25
8116,2,3,47,20,20,6.0,600,20
8117,2,3,45,25,24,6.5,700,25
8118,2,3,47,20,25,6.0,600,20
8119,2,3,41,20,24,6.0,600,20
8120,2,3,47,25,20,6.5,700,25
8121,2,3,40,25,25,6.5,700,25
8122,2,3,44,20,20,6.0,600,20
8123,2,3,49,25,20,6.5,700,25
8124,2,3,47,25,25,6.5,700,25
8125,2,3,40,25,22,6.5,700,25
8126,2,3,42,25,21,6.5,700,25
8127,2,3,43,20,23,6.0,600,20
8128,2,3,50,22,25,6.20127502179849,640,22
8129,2,3,42,20,21,6.0,600,20
8130,2,3,41,25,20,6.5,700,25
8131,2,3,45,25,25,6.5,700,25
8132,2,3,45,25,24,6.5,700,25
8133,2,3,49,20,20,6.0,600,20
8134,2,3,48,25,25,6.5,700,25
8135,2,3,50,23,23,6.341591928222741,668,23
8136,2,3,49,25,24,6.5,700,25
8137,2,3,40,22,22,6.264830839327541,652,22
8138,2,3,40,24,25,6.407527214201228,681,24
8139,2,3,42,25,22,6.5,700,25
8140,2,3,49,20,25,6.0,600,20
8141,2,3,47,25,25,6.5,700,25
8142,2,3,40,22,22,6.248732446989945,649,22
8143,2,3,47,25,21,6.5,700,25
8144,2,3,50,25,20,6.5,700,25
8145,2,3,48,20,24,6.0,600,20
8146,2,3,46,25,20,6.5,700,25
8147,2,3,41,25,25,6.5,700,25
8148,2,3,47,25,20,6.5,700,25
8149,2,3,40,25,21,6.5,700,25
8150,2,3,46,20,21,6.0,600,20
8151,2,3,44,25,22,6.5,700,25
8152,2,3,45,25,22,6.5,700,25
8153,2,3,50,24,20,6.419053481589148,683,24
8154,2,3,47,25,20,6.5,700,25
8155,2,3,42,20,20,6.0,600,20
8156,2,3,44,20,22,6.0,600,20
8157,2,3,43,20,25,6.0,600,20
8158,2,3,40,24,20,6.47931358865661,695,24
8159,2,3,41,20,25,6.0,600,20
8160,2,3,40,20,25,6.0,600,20
8161,2,3,41,25,23,6.5,700,25
8162,2,3,40,20,20,6.0,600,20
8163,2,3,50,20,20,6.0,600,20
8164,2,3,44,25,22,6.5,700,25
8165,2,3,49,20,24,6.0,600,20
8166,2,3,50,25,21,6.5,700,25
8167,2,3,43,20,23,6.0,600,20
8168,2,3,40,20,20,6.0,600,20
8169,2,3,40,21,20,6.1983246865260275,639,21
8170,2,3,40,24,20,6.477043468269817,695,24
8171,2,3,48,25,20,6.5,700,25
8172,2,3,45,25,25,6.5,700,25
8173,2,3,47,25,20,6.5,700,25
8174,2,3,50,20,22,6.0,600,20
8175,2,3,40,20,20,6.081006938945793,616,20
8176,2,3,41,20,20,6.0,600,20
8177,2,3,40,25,20,6.5,700,25
8178,2,3,45,25,24,6.5,700,25
8179,2,3,50,20,20,6.077336070441618,615,20
8180,2,3,43,25,21,6.5,700,25
8181,2,3,42,25,25,6.5,700,25
8182,2,3,41,25,21,6.5,700,25
8183,2,3,46,25,21,6.5,700,25
8184,2,3,44,20,20,6.0,600,20
8185,2,3,41,25,21,6.5,700,25
8186,2,3,45,25,25,6.5,700,25
8187,2,3,40,25,22,6.5,700,25
8188,2,3,40,25,25,6.5,700,25
8189,2,3,45,25,24,6.5,700,25
8190,2,3,45,25,25,6.5,700,25
8191,2,3,50,25,20,6.5,700,25
8192,2,3,45,25,25,6.5,700,25
8193,2,3,41,20,24,6.0,600,20
8194,2,3,50,21,25,6.1572982784047054,631,21
8195,2,3,40,25,24,6.5,700,25
8196,2,3,50,25,24,6.5,700,25
8197,2,3,50,25,23,6.5,700,25
8198,2,3,45,25,23,6.5,700,25
8199,2,3,50,22,20,6.260650333706785,652,22
8200,2,3,49,20,20,6.0,600,20
8201,2,3,40,25,20,6.5,700,25
8202,2,3,40,23,21,6.379196206972841,675,23
8203,2,3,43,25,21,6.5,700,25
8204,2,3,40,23,23,6.379517922769425,675,23
8205,2,3,50,25,23,6.5,700,25
8206,2,3,43,25,25,6.5,700,25
8207,2,3,40,25,25,6.5,700,25
8208,2,3,40,25,24,6.5,700,25
8209,2,3,46,20,25,6.0,600,20
8210,2,3,48,25,21,6.5,700,25
8211,2,3,49,25,20,6.5,700,25
8212,2,3,40,25,23,6.5,700,25
8213,2,3,45,25,25,6.5,700,25
8214,2,3,42,25,25,6.5,700,25
8215,2,3,50,25,20,6.5,700,25
8216,2,3,45,20,25,6.0,600,20
8217,2,3,47,25,22,6.5,700,25
8218,2,3,43,25,20,6.5,700,25
8219,2,3,45,25,24,6.5,700,25
8220,2,3,42,25,23,6.5,700,25
8221,2,3,45,25,20,6.5,700,25
8222,2,3,44,25,20,6.5,700,25
8223,2,3,42,25,22,6.5,700,25
8224,2,3,48,25,20,6.5,700,25
8225,2,3,42,25,23,6.5,700,25
8226,2,3,40,25,20,6.5,700,25
8227,2,3,42,25,25,6.5,700,25
8228,2,3,47,25,25,6.5,700,25
8229,2,3,48,25,25,6.5,700,25
8230,2,3,41,25,20,6.5,700,25
8231,2,3,40,20,23,6.0,600,20
8232,2,3,44,25,25,6.5,700,25
8233,2,3,47,25,25,6.5,700,25
8234,2,3,41,20,24,6.0,600,20
8235,2,3,42,25,22,6.5,700,25
8236,2,3,50,25,22,6.5,700,25
8237,2,3,44,20,22,6.0,600,20
8238,2,3,50,22,22,6.286213879716733,657,22
8239,2,3,41,25,24,6.5,700,25
8240,2,3,47,25,25,6.5,700,25
8241,2,3,50,23,20,6.330827587540271,666,23
8242,2,3,50,20,23,6.0,600,20
8243,2,3,50,22,22,6.260084054939366,652,22
8244,2,3,44,25,25,6.5,700,25
8245,2,3,41,20,20,6.0,600,20
8246,2,3,50,25,22,6.5,700,25
8247,2,3,45,25,22,6.5,700,25
8248,2,3,40,24,24,6.495170656670888,699,24
8249,2,3,49,25,20,6.5,700,25
8250,2,3,40,25,25,6.5,700,25
8251,2,3,40,21,25,6.1919819449598625,638,21
8252,2,3,44,25,25,6.5,700,25
8253,2,3,49,25,20,6.5,700,25
8254,2,3,44,25,20,6.5,700,25
8255,2,3,45,25,24,6.5,700,25
8256,2,3,49,20,20,6.0,600,20
8257,2,3,44,25,25,6.5,700,25
8258,2,3,44,25,22,6.5,700,25
8259,2,3,40,22,25,6.2903786036136635,658,22
8260,2,3,40,25,21,6.5,700,25
8261,2,3,46,25,21,6.5,700,25
8262,2,3,50,20,20,6.045849667555715,609,20
8263,2,3,46,20,21,6.0,600,20
8264,2,3,44,20,22,6.0,600,20
8265,2,3,47,20,23,6.0,600,20
8266,2,3,50,25,24,6.5,700,25
8267,2,3,40,25,22,6.5,700,25
8268,2,3,48,25,21,6.5,700,25
8269,2,3,50,25,24,6.5,700,25
8270,2,3,42,20,23,6.0,600,20
8271,2,3,44,25,22,6.5,700,25
8272,2,3,50,21,23,6.138632822848387,627,21
8273,2,3,49,20,24,6.0,600,20
8274,2,3,40,20,20,6.022550338610162,604,20
8275,2,3,45,25,24,6.5,700,25
8276,2,3,41,25,21,6.5,700,25
8277,2,3,40,25,20,6.5,700,25
8278,2,3,50,20,24,6.0,600,20
8279,2,3,48,25,20,6.5,700,25
8280,2,3,48,25,20,6.5,700,25
8281,2,3,47,25,22,6.5,700,25
8282,2,3,50,24,24,6.4911652575400405,698,24
8283,2,3,48,20,20,6.0,600,20
8284,2,3,40,25,21,6.5,700,25
8285,2,3,49,25,25,6.5,700,25
8286,2,3,40,20,20,6.0,600,20
8287,2,3,48,25,21,6.5,700,25
8288,2,3,45,25,25,6.5,700,25
8289,2,3,50,22,22,6.200790118212744,640,22
8290,2,3,49,25,25,6.5,700,25
8291,2,3,50,21,20,6.11528459790251,623,21
8292,2,3,40,20,24,6.0,600,20
8293,2,3,48,20,25,6.0,600,20
8294,2,3,49,25,20,6.5,700,25
8295,2,3,46,25,21,6.5,700,25
8296,2,3,40,20,20,6.018365968713307,603,20
8297,2,3,44,25,20,6.5,700,25
8298,2,3,49,25,20,6.5,700,25
8299,2,3,45,25,25,6.5,700,25
8300,2,3,40,23,21,6.3148889614980765,662,23
8301,2,3,40,20,23,6.0,600,20
8302,2,3,47,25,25,6.5,700,25
8303,2,3,50,22,22,6.298637036215171,659,22
8304,2,3,50,25,22,6.5,700,25
8305,2,3,50,21,25,6.130116683975763,626,21
8306,2,3,40,22,25,6.257623962157363,651,22
8307,2,3,50,22,22,6.245593170434313,649,22
8308,2,3,40,25,24,6.5,700,25
8309,2,3,50,24,24,6.448718074023102,689,24
8310,2,3,42,25,20,6.5,700,25
8311,2,3,46,25,25,6.5,700,25
8312,2,3,43,25,21,6.5,700,25
8313,2,3,44,25,20,6.5,700,25
8314,2,3,41,25,25,6.5,700,25
8315,2,3,41,20,20,6.0,600,20
8316,2,3,40,22,25,6.228716048886854,645,22
8317,2,3,43,20,23,6.0,600,20
8318,2,3,47,20,20,6.0,600,20
8319,2,3,50,25,22,6.5,700,25
8320,2,3,40,25,20,6.5,700,25
8321,2,3,40,25,24,6.5,700,25
8322,2,3,40,25,20,6.5,700,25
8323,2,3,43,20,23,6.0,600,20
8324,2,3,40,24,20,6.465794744159495,693,24
8325,2,3,50,23,23,6.3676063272617265,673,23
8326,2,3,40,20,21,6.0,600,20
8327,2,3,43,25,23,6.5,700,25
8328,2,3,40,25,24,6.5,700,25
8329,2,3,41,25,23,6.5,700,25
8330,2,3,40,25,24,6.5,700,25
8331,2,3,42,25,20,6.5,700,25
8332,2,3,40,24,20,6.481060986296025,696,24
8333,2,3,41,20,25,6.0,600,20
8334,2,3,44,25,24,6.5,700,25
8335,2,3,49,25,25,6.5,700,25
8336,2,3,44,25,20,6.5,700,25
8337,2,3,45,25,25,6.5,700,25
8338,2,3,40,25,22,6.5,700,25
8339,2,3,40,20,24,6.0,600,20
8340,2,3,45,25,25,6.5,700,25
8341,2,3,40,25,23,6.5,700,25
8342,2,3,50,22,25,6.2718894539987,654,22
8343,2,3,41,20,25,6.0,600,20
8344,2,3,45,25,21,6.5,700,25
8345,2,3,45,25,20,6.5,700,25
8346,2,3,50,20,24,6.0,600,20
8347,2,3,42,25,25,6.5,700,25
8348,2,3,45,25,20,6.5,700,25
8349,2,3,40,25,25,6.5,700,25
8350,2,3,46,25,21,6.5,700,25
8351,2,3,50,21,21,6.1193450156505085,623,21
8352,2,3,40,25,24,6.5,700,25
8353,2,3,40,20,24,6.052917046914292,610,20
8354,2,3,40,20,21,6.0,600,20
8355,2,3,49,25,25,6.5,700,25
8356,2,3,48,20,20,6.0,600,20
8357,2,3,44,25,25,6.5,700,25
8358,2,3,45,25,25,6.5,700,25
8359,2,3,40,24,24,6.439535740114065,687,24
8360,2,3,40,20,20,6.0,600,20
8361,2,3,41,25,25,6.5,700,25
8362,2,3,42,25,20,6.5,700,25
8363,2,3,50,20,24,6.0,600,20
8364,2,3,49,25,20,6.5,700,25
8365,2,3,50,22,22,6.278090867519879,655,22
8366,2,3,47,20,21,6.0,600,20
8367,2,3,46,25,23,6.5,700,25
8368,2,3,41,20,20,6.0,600,20
8369,2,3,40,25,20,6.5,700,25
8370,2,3,41,25,23,6.5,700,25
8371,2,3,45,25,22,6.5,700,25
8372,2,3,40,25,20,6.5,700,25
8373,2,3,50,21,25,6.1883476809934,637,21
8374,2,3,50,20,24,6.004536202326363,600,20
8375,2,3,40,24,20,6.409339710249921,681,24
8376,2,3,40,25,24,6.5,700,25
8377,2,3,48,25,23,6.5,700,25
8378,2,3,49,20,25,6.0,600,20
8379,2,3,47,25,20,6.5,700,25
8380,2,3,44,25,24,6.5,700,25
8381,2,3,46,25,23,6.5,700,25
8382,2,3,41,20,20,6.0,600,20
8383,2,3,50,23,25,6.37684941702526,675,23
8384,2,3,48,25,23,6.5,700,25
8385,2,3,44,25,25,6.5,700,25
8386,2,3,46,25,20,6.5,700,25
8387,2,3,40,25,24,6.5,700,25
8388,2,3,45,25,24,6.5,700,25
8389,2,3,50,25,21,6.5,700,25
8390,2,3,46,25,21,6.5,700,25
8391,2,3,44,25,25,6.5,700,25
8392,2,3,49,20,24,6.0,600,20
8393,2,3,44,25,20,6.5,700,25
8394,2,3,40,24,24,6.426207329599324,685,24
8395,2,3,50,25,24,6.5,700,25
8396,2,3,46,20,25,6.0,600,20
8397,2,3,40,25,22,6.5,700,25
8398,2,3,43,20,25,6.0,600,20
8399,2,3,40,22,22,6.297197929614272,659,22
8400,2,3,40,21,21,6.191806130202811,638,21
8401,2,3,49,25,20,6.5,700,25
8402,2,3,45,25,25,6.5,700,25
8403,2,3,50,20,23,6.0,600,20
8404,2,3,50,20,24,6.0,600,20
8405,2,3,42,25,25,6.5,700,25
8406,2,3,40,20,20,6.000514739922817,600,20
8407,2,3,48,25,25,6.5,700,25
8408,2,3,42,25,25,6.5,700,25
8409,2,3,50,24,20,6.472151817478915,694,24
8410,2,3,45,25,25,6.5,700,25
8411,2,3,48,25,25,6.5,700,25
8412,2,3,44,25,25,6.5,700,25
8413,2,3,45,25,24,6.5,700,25
8414,2,3,40,21,21,6.1491872154949965,629,21
8415,2,3,44,25,24,6.5,700,25
8416,2,3,48,25,23,6.5,700,25
8417,2,3,45,25,23,6.5,700,25
8418,2,3,41,25,24,6.5,700,25
8419,2,3,45,25,20,6.5,700,25
8420,2,3,40,20,20,6.0,600,20
8421,2,3,40,20,20,6.0,600,20
8422,2,3,42,25,25,6.5,700,25
8423,2,3,50,25,24,6.5,700,25
8424,2,3,45,25,24,6.5,700,25
8425,2,3,44,25,24,6.5,700,25
8426,2,3,45,25,21,6.5,700,25
8427,2,3,42,25,22,6.5,700,25
8428,2,3,40,21,23,6.155975995247565,631,21
8429,2,3,46,20,21,6.0,600,20
8430,2,3,46,25,21,6.5,700,25
8431,2,3,50,20,21,6.0,600,20
8432,2,3,40,21,20,6.1001795717743565,620,21
8433,2,3,40,24,24,6.434061406745266,686,24
